county,facility_name,reporting_month,mental_health_prevalence,mental_health_burden_daly,patients_screened,patients_treated,treatment_gap,reporting_year,reporting_quarter,treatment_rate,unmet_need
Murang'a,Murang'a Community Dispensary,2023-09-01,0.112,1454.0,39,31,0.2051,2023,Q3,0.7949,8
Murang'a,Murang'a Community Dispensary,2023-10-01,0.112,1454.0,50,29,0.42,2023,Q4,0.58,21
Murang'a,Murang'a Community Dispensary,2023-11-01,0.112,1454.0,49,19,0.6122,2023,Q4,0.3878,30
Murang'a,Murang'a Community Dispensary,2023-12-01,0.112,1454.0,45,26,0.4222,2023,Q4,0.5778,19
Kirinyaga,Kirinyaga County Referral Hospital,2022-01-01,0.1026,4268.0,60,47,0.2167,2022,Q1,0.7833,13
Kirinyaga,Kirinyaga County Referral Hospital,2022-02-01,0.1026,4268.0,72,49,0.3194,2022,Q1,0.6806,23
Kirinyaga,Kirinyaga County Referral Hospital,2022-03-01,0.1026,4268.0,72,24,0.6667,2022,Q1,0.3333,48
Kirinyaga,Kirinyaga County Referral Hospital,2022-04-01,0.1026,4268.0,53,20,0.6226,2022,Q2,0.3774,33
Kirinyaga,Kirinyaga County Referral Hospital,2022-05-01,0.1026,4268.0,66,37,0.4394,2022,Q2,0.5606,29
Kirinyaga,Kirinyaga County Referral Hospital,2022-06-01,0.1026,4268.0,49,32,0.3469,2022,Q2,0.6531,17
Kirinyaga,Kirinyaga County Referral Hospital,2022-07-01,0.1026,4268.0,56,25,0.5536,2022,Q3,0.4464,31
Kirinyaga,Kirinyaga County Referral Hospital,2022-08-01,0.1026,4268.0,62,45,0.2742,2022,Q3,0.7258,17
Kirinyaga,Kirinyaga County Referral Hospital,2022-09-01,0.1026,4268.0,51,18,0.6471,2022,Q3,0.3529,33
Kirinyaga,Kirinyaga County Referral Hospital,2022-10-01,0.1026,4268.0,66,39,0.4091,2022,Q4,0.5909,27
Kirinyaga,Kirinyaga County Referral Hospital,2022-11-01,0.1026,4268.0,63,33,0.4762,2022,Q4,0.5238,30
Kirinyaga,Kirinyaga County Referral Hospital,2022-12-01,0.1026,4268.0,78,30,0.6154,2022,Q4,0.3846,48
Kirinyaga,Kirinyaga County Referral Hospital,2023-01-01,0.1026,4268.0,69,45,0.3478,2023,Q1,0.6522,24
Kirinyaga,Kirinyaga County Referral Hospital,2023-02-01,0.1026,4268.0,74,45,0.3919,2023,Q1,0.6081,29
Kirinyaga,Kirinyaga County Referral Hospital,2023-03-01,0.1026,4268.0,75,36,0.52,2023,Q1,0.48,39
Kirinyaga,Kirinyaga County Referral Hospital,2023-04-01,0.1026,4268.0,56,30,0.4643,2023,Q2,0.5357,26
Kirinyaga,Kirinyaga County Referral Hospital,2023-05-01,0.1026,4268.0,82,36,0.561,2023,Q2,0.439,46
Kirinyaga,Kirinyaga County Referral Hospital,2023-06-01,0.1026,4268.0,71,37,0.4789,2023,Q2,0.5211,34
Kirinyaga,Kirinyaga County Referral Hospital,2023-07-01,0.1026,4268.0,50,16,0.68,2023,Q3,0.32,34
Kirinyaga,Kirinyaga County Referral Hospital,2023-08-01,0.1026,4268.0,43,27,0.3721,2023,Q3,0.6279,16
Kirinyaga,Kirinyaga County Referral Hospital,2023-09-01,0.1026,4268.0,58,22,0.6207,2023,Q3,0.3793,36
Kirinyaga,Kirinyaga County Referral Hospital,2023-10-01,0.1026,4268.0,65,21,0.6769,2023,Q4,0.3231,44
Kirinyaga,Kirinyaga County Referral Hospital,2023-11-01,0.1026,4268.0,51,30,0.4118,2023,Q4,0.5882,21
Kirinyaga,Kirinyaga County Referral Hospital,2023-12-01,0.1026,4268.0,59,34,0.4237,2023,Q4,0.5763,25
Kirinyaga,Kirinyaga Sub-County Hospital,2022-01-01,0.1026,4268.0,117,82,0.2991,2022,Q1,0.7009,35
Kirinyaga,Kirinyaga Sub-County Hospital,2022-02-01,0.1026,4268.0,126,89,0.2937,2022,Q1,0.7063,37
Kirinyaga,Kirinyaga Sub-County Hospital,2022-03-01,0.1026,4268.0,142,99,0.3028,2022,Q1,0.6972,43
Kirinyaga,Kirinyaga Sub-County Hospital,2022-04-01,0.1026,4268.0,122,48,0.6066,2022,Q2,0.3934,74
Kirinyaga,Kirinyaga Sub-County Hospital,2022-05-01,0.1026,4268.0,114,63,0.4474,2022,Q2,0.5526,51
Kirinyaga,Kirinyaga Sub-County Hospital,2022-06-01,0.1026,4268.0,141,57,0.5957,2022,Q2,0.4043,84
Kirinyaga,Kirinyaga Sub-County Hospital,2022-07-01,0.1026,4268.0,105,69,0.3429,2022,Q3,0.6571,36
Kirinyaga,Kirinyaga Sub-County Hospital,2022-08-01,0.1026,4268.0,99,45,0.5455,2022,Q3,0.4545,54
Kirinyaga,Kirinyaga Sub-County Hospital,2022-09-01,0.1026,4268.0,105,60,0.4286,2022,Q3,0.5714,45
Kirinyaga,Kirinyaga Sub-County Hospital,2022-10-01,0.1026,4268.0,98,48,0.5102,2022,Q4,0.4898,50
Kirinyaga,Kirinyaga Sub-County Hospital,2022-11-01,0.1026,4268.0,95,57,0.4,2022,Q4,0.6,38
Kirinyaga,Kirinyaga Sub-County Hospital,2022-12-01,0.1026,4268.0,123,50,0.5935,2022,Q4,0.4065,73
Kirinyaga,Kirinyaga Sub-County Hospital,2023-01-01,0.1026,4268.0,99,45,0.5455,2023,Q1,0.4545,54
Kirinyaga,Kirinyaga Sub-County Hospital,2023-02-01,0.1026,4268.0,140,96,0.3143,2023,Q1,0.6857,44
Kirinyaga,Kirinyaga Sub-County Hospital,2023-03-01,0.1026,4268.0,132,102,0.2273,2023,Q1,0.7727,30
Kirinyaga,Kirinyaga Sub-County Hospital,2023-04-01,0.1026,4268.0,117,65,0.4444,2023,Q2,0.5556,52
Kirinyaga,Kirinyaga Sub-County Hospital,2023-05-01,0.1026,4268.0,121,54,0.5537,2023,Q2,0.4463,67
Kirinyaga,Kirinyaga Sub-County Hospital,2023-06-01,0.1026,4268.0,104,36,0.6538,2023,Q2,0.3462,68
Kirinyaga,Kirinyaga Sub-County Hospital,2023-07-01,0.1026,4268.0,106,46,0.566,2023,Q3,0.434,60
Kirinyaga,Kirinyaga Sub-County Hospital,2023-08-01,0.1026,4268.0,121,76,0.3719,2023,Q3,0.6281,45
Kirinyaga,Kirinyaga Sub-County Hospital,2023-09-01,0.1026,4268.0,100,52,0.48,2023,Q3,0.52,48
Kirinyaga,Kirinyaga Sub-County Hospital,2023-10-01,0.1026,4268.0,103,40,0.6117,2023,Q4,0.3883,63
Kirinyaga,Kirinyaga Sub-County Hospital,2023-11-01,0.1026,4268.0,96,37,0.6146,2023,Q4,0.3854,59
Kirinyaga,Kirinyaga Sub-County Hospital,2023-12-01,0.1026,4268.0,120,81,0.325,2023,Q4,0.675,39
Kirinyaga,Kirinyaga Health Centre A,2022-01-01,0.1026,4268.0,60,43,0.2833,2022,Q1,0.7167,17
Kirinyaga,Kirinyaga Health Centre A,2022-02-01,0.1026,4268.0,61,26,0.5738,2022,Q1,0.4262,35
Kirinyaga,Kirinyaga Health Centre A,2022-03-01,0.1026,4268.0,60,28,0.5333,2022,Q1,0.4667,32
Kirinyaga,Kirinyaga Health Centre A,2022-04-01,0.1026,4268.0,63,45,0.2857,2022,Q2,0.7143,18
Kirinyaga,Kirinyaga Health Centre A,2022-05-01,0.1026,4268.0,43,27,0.3721,2022,Q2,0.6279,16
Kirinyaga,Kirinyaga Health Centre A,2022-06-01,0.1026,4268.0,64,37,0.4219,2022,Q2,0.5781,27
Kirinyaga,Kirinyaga Health Centre A,2022-07-01,0.1026,4268.0,62,27,0.5645,2022,Q3,0.4355,35
Kirinyaga,Kirinyaga Health Centre A,2022-08-01,0.1026,4268.0,53,26,0.5094,2022,Q3,0.4906,27
Kirinyaga,Kirinyaga Health Centre A,2022-09-01,0.1026,4268.0,48,16,0.6667,2022,Q3,0.3333,32
Kirinyaga,Kirinyaga Health Centre A,2022-10-01,0.1026,4268.0,53,36,0.3208,2022,Q4,0.6792,17
Kirinyaga,Kirinyaga Health Centre A,2022-11-01,0.1026,4268.0,40,17,0.575,2022,Q4,0.425,23
Kirinyaga,Kirinyaga Health Centre A,2022-12-01,0.1026,4268.0,52,35,0.3269,2022,Q4,0.6731,17
Kirinyaga,Kirinyaga Health Centre A,2023-01-01,0.1026,4268.0,51,32,0.3725,2023,Q1,0.6275,19
Kirinyaga,Kirinyaga Health Centre A,2023-02-01,0.1026,4268.0,53,24,0.5472,2023,Q1,0.4528,29
Kirinyaga,Kirinyaga Health Centre A,2023-03-01,0.1026,4268.0,64,41,0.3594,2023,Q1,0.6406,23
Kirinyaga,Kirinyaga Health Centre A,2023-04-01,0.1026,4268.0,72,49,0.3194,2023,Q2,0.6806,23
Kirinyaga,Kirinyaga Health Centre A,2023-05-01,0.1026,4268.0,62,40,0.3548,2023,Q2,0.6452,22
Kirinyaga,Kirinyaga Health Centre A,2023-06-01,0.1026,4268.0,59,37,0.3729,2023,Q2,0.6271,22
Kirinyaga,Kirinyaga Health Centre A,2023-07-01,0.1026,4268.0,69,26,0.6232,2023,Q3,0.3768,43
Kirinyaga,Kirinyaga Health Centre A,2023-08-01,0.1026,4268.0,46,17,0.6304,2023,Q3,0.3696,29
Kirinyaga,Kirinyaga Health Centre A,2023-09-01,0.1026,4268.0,38,25,0.3421,2023,Q3,0.6579,13
Kirinyaga,Kirinyaga Health Centre A,2023-10-01,0.1026,4268.0,42,29,0.3095,2023,Q4,0.6905,13
Kirinyaga,Kirinyaga Health Centre A,2023-11-01,0.1026,4268.0,57,17,0.7018,2023,Q4,0.2982,40
Kirinyaga,Kirinyaga Health Centre A,2023-12-01,0.1026,4268.0,50,33,0.34,2023,Q4,0.66,17
Kirinyaga,Kirinyaga Health Centre B,2022-01-01,0.1026,4268.0,59,36,0.3898,2022,Q1,0.6102,23
Kirinyaga,Kirinyaga Health Centre B,2022-02-01,0.1026,4268.0,59,25,0.5763,2022,Q1,0.4237,34
Kirinyaga,Kirinyaga Health Centre B,2022-03-01,0.1026,4268.0,43,21,0.5116,2022,Q1,0.4884,22
Kirinyaga,Kirinyaga Health Centre B,2022-04-01,0.1026,4268.0,68,27,0.6029,2022,Q2,0.3971,41
Kirinyaga,Kirinyaga Health Centre B,2022-05-01,0.1026,4268.0,58,34,0.4138,2022,Q2,0.5862,24
Kirinyaga,Kirinyaga Health Centre B,2022-06-01,0.1026,4268.0,47,17,0.6383,2022,Q2,0.3617,30
Kirinyaga,Kirinyaga Health Centre B,2022-07-01,0.1026,4268.0,56,24,0.5714,2022,Q3,0.4286,32
Kirinyaga,Kirinyaga Health Centre B,2022-08-01,0.1026,4268.0,43,21,0.5116,2022,Q3,0.4884,22
Kirinyaga,Kirinyaga Health Centre B,2022-09-01,0.1026,4268.0,51,30,0.4118,2022,Q3,0.5882,21
Kirinyaga,Kirinyaga Health Centre B,2022-10-01,0.1026,4268.0,54,21,0.6111,2022,Q4,0.3889,33
Kirinyaga,Kirinyaga Health Centre B,2022-11-01,0.1026,4268.0,46,34,0.2609,2022,Q4,0.7391,12
Kirinyaga,Kirinyaga Health Centre B,2022-12-01,0.1026,4268.0,61,40,0.3443,2022,Q4,0.6557,21
Kirinyaga,Kirinyaga Health Centre B,2023-01-01,0.1026,4268.0,71,32,0.5493,2023,Q1,0.4507,39
Kirinyaga,Kirinyaga Health Centre B,2023-02-01,0.1026,4268.0,58,21,0.6379,2023,Q1,0.3621,37
Kirinyaga,Kirinyaga Health Centre B,2023-03-01,0.1026,4268.0,67,24,0.6418,2023,Q1,0.3582,43
Kirinyaga,Kirinyaga Health Centre B,2023-04-01,0.1026,4268.0,56,43,0.2321,2023,Q2,0.7679,13
Kirinyaga,Kirinyaga Health Centre B,2023-05-01,0.1026,4268.0,57,22,0.614,2023,Q2,0.386,35
Kirinyaga,Kirinyaga Health Centre B,2023-06-01,0.1026,4268.0,54,35,0.3519,2023,Q2,0.6481,19
Kirinyaga,Kirinyaga Health Centre B,2023-07-01,0.1026,4268.0,53,27,0.4906,2023,Q3,0.5094,26
Kirinyaga,Kirinyaga Health Centre B,2023-08-01,0.1026,4268.0,47,24,0.4894,2023,Q3,0.5106,23
Kirinyaga,Kirinyaga Health Centre B,2023-09-01,0.1026,4268.0,54,32,0.4074,2023,Q3,0.5926,22
Kirinyaga,Kirinyaga Health Centre B,2023-10-01,0.1026,4268.0,57,39,0.3158,2023,Q4,0.6842,18
Kirinyaga,Kirinyaga Health Centre B,2023-11-01,0.1026,4268.0,53,37,0.3019,2023,Q4,0.6981,16
Kirinyaga,Kirinyaga Health Centre B,2023-12-01,0.1026,4268.0,64,38,0.4062,2023,Q4,0.5938,26
Kirinyaga,Kirinyaga Community Dispensary,2022-01-01,0.1026,4268.0,121,39,0.6777,2022,Q1,0.3223,82
Kirinyaga,Kirinyaga Community Dispensary,2022-02-01,0.1026,4268.0,101,54,0.4653,2022,Q1,0.5347,47
Kirinyaga,Kirinyaga Community Dispensary,2022-03-01,0.1026,4268.0,97,61,0.3711,2022,Q1,0.6289,36
Kirinyaga,Kirinyaga Community Dispensary,2022-04-01,0.1026,4268.0,121,79,0.3471,2022,Q2,0.6529,42
Kirinyaga,Kirinyaga Community Dispensary,2022-05-01,0.1026,4268.0,122,74,0.3934,2022,Q2,0.6066,48
Kirinyaga,Kirinyaga Community Dispensary,2022-06-01,0.1026,4268.0,128,101,0.2109,2022,Q2,0.7891,27
Kirinyaga,Kirinyaga Community Dispensary,2022-07-01,0.1026,4268.0,105,32,0.6952,2022,Q3,0.3048,73
Kirinyaga,Kirinyaga Community Dispensary,2022-08-01,0.1026,4268.0,96,31,0.6771,2022,Q3,0.3229,65
Kirinyaga,Kirinyaga Community Dispensary,2022-09-01,0.1026,4268.0,88,36,0.5909,2022,Q3,0.4091,52
Kirinyaga,Kirinyaga Community Dispensary,2022-10-01,0.1026,4268.0,99,47,0.5253,2022,Q4,0.4747,52
Kirinyaga,Kirinyaga Community Dispensary,2022-11-01,0.1026,4268.0,95,59,0.3789,2022,Q4,0.6211,36
Kirinyaga,Kirinyaga Community Dispensary,2022-12-01,0.1026,4268.0,98,76,0.2245,2022,Q4,0.7755,22
Kirinyaga,Kirinyaga Community Dispensary,2023-01-01,0.1026,4268.0,112,85,0.2411,2023,Q1,0.7589,27
Kirinyaga,Kirinyaga Community Dispensary,2023-02-01,0.1026,4268.0,115,65,0.4348,2023,Q1,0.5652,50
Kirinyaga,Kirinyaga Community Dispensary,2023-03-01,0.1026,4268.0,118,42,0.6441,2023,Q1,0.3559,76
Kirinyaga,Kirinyaga Community Dispensary,2023-04-01,0.1026,4268.0,125,87,0.304,2023,Q2,0.696,38
Kirinyaga,Kirinyaga Community Dispensary,2023-05-01,0.1026,4268.0,104,29,0.7212,2023,Q2,0.2788,75
Kirinyaga,Kirinyaga Community Dispensary,2023-06-01,0.1026,4268.0,105,56,0.4667,2023,Q2,0.5333,49
Kirinyaga,Kirinyaga Community Dispensary,2023-07-01,0.1026,4268.0,97,52,0.4639,2023,Q3,0.5361,45
Kirinyaga,Kirinyaga Community Dispensary,2023-08-01,0.1026,4268.0,97,34,0.6495,2023,Q3,0.3505,63
Kirinyaga,Kirinyaga Community Dispensary,2023-09-01,0.1026,4268.0,105,61,0.419,2023,Q3,0.581,44
Kirinyaga,Kirinyaga Community Dispensary,2023-10-01,0.1026,4268.0,92,64,0.3043,2023,Q4,0.6957,28
Kirinyaga,Kirinyaga Community Dispensary,2023-11-01,0.1026,4268.0,102,72,0.2941,2023,Q4,0.7059,30
Kirinyaga,Kirinyaga Community Dispensary,2023-12-01,0.1026,4268.0,118,60,0.4915,2023,Q4,0.5085,58
Nyandarua,Nyandarua County Referral Hospital,2022-01-01,0.1687,4075.8,94,38,0.5957,2022,Q1,0.4043,56
Nyandarua,Nyandarua County Referral Hospital,2022-02-01,0.1687,4075.8,106,58,0.4528,2022,Q1,0.5472,48
Nyandarua,Nyandarua County Referral Hospital,2022-03-01,0.1687,4075.8,104,44,0.5769,2022,Q1,0.4231,60
Nyandarua,Nyandarua County Referral Hospital,2022-04-01,0.1687,4075.8,79,37,0.5316,2022,Q2,0.4684,42
Nyandarua,Nyandarua County Referral Hospital,2022-05-01,0.1687,4075.8,87,37,0.5747,2022,Q2,0.4253,50
Nyandarua,Nyandarua County Referral Hospital,2022-06-01,0.1687,4075.8,93,56,0.3978,2022,Q2,0.6022,37
Nyandarua,Nyandarua County Referral Hospital,2022-07-01,0.1687,4075.8,78,26,0.6667,2022,Q3,0.3333,52
Nyandarua,Nyandarua County Referral Hospital,2022-08-01,0.1687,4075.8,73,47,0.3562,2022,Q3,0.6438,26
Nyandarua,Nyandarua County Referral Hospital,2022-09-01,0.1687,4075.8,86,49,0.4302,2022,Q3,0.5698,37
Nyandarua,Nyandarua County Referral Hospital,2022-10-01,0.1687,4075.8,76,49,0.3553,2022,Q4,0.6447,27
Nyandarua,Nyandarua County Referral Hospital,2022-11-01,0.1687,4075.8,66,41,0.3788,2022,Q4,0.6212,25
Nyandarua,Nyandarua County Referral Hospital,2022-12-01,0.1687,4075.8,74,49,0.3378,2022,Q4,0.6622,25
Nyandarua,Nyandarua County Referral Hospital,2023-01-01,0.1687,4075.8,69,38,0.4493,2023,Q1,0.5507,31
Nyandarua,Nyandarua County Referral Hospital,2023-02-01,0.1687,4075.8,91,43,0.5275,2023,Q1,0.4725,48
Nyandarua,Nyandarua County Referral Hospital,2023-03-01,0.1687,4075.8,76,43,0.4342,2023,Q1,0.5658,33
Nyandarua,Nyandarua County Referral Hospital,2023-04-01,0.1687,4075.8,87,46,0.4713,2023,Q2,0.5287,41
Nyandarua,Nyandarua County Referral Hospital,2023-05-01,0.1687,4075.8,77,38,0.5065,2023,Q2,0.4935,39
Nyandarua,Nyandarua County Referral Hospital,2023-06-01,0.1687,4075.8,77,46,0.4026,2023,Q2,0.5974,31
Nyandarua,Nyandarua County Referral Hospital,2023-07-01,0.1687,4075.8,74,36,0.5135,2023,Q3,0.4865,38
Nyandarua,Nyandarua County Referral Hospital,2023-08-01,0.1687,4075.8,65,22,0.6615,2023,Q3,0.3385,43
Nyandarua,Nyandarua County Referral Hospital,2023-09-01,0.1687,4075.8,82,29,0.6463,2023,Q3,0.3537,53
Nyandarua,Nyandarua County Referral Hospital,2023-10-01,0.1687,4075.8,69,25,0.6377,2023,Q4,0.3623,44
Nyandarua,Nyandarua County Referral Hospital,2023-11-01,0.1687,4075.8,104,76,0.2692,2023,Q4,0.7308,28
Nyandarua,Nyandarua County Referral Hospital,2023-12-01,0.1687,4075.8,77,35,0.5455,2023,Q4,0.4545,42
Nyandarua,Nyandarua Sub-County Hospital,2022-01-01,0.1687,4075.8,85,44,0.4824,2022,Q1,0.5176,41
Nyandarua,Nyandarua Sub-County Hospital,2022-02-01,0.1687,4075.8,94,58,0.383,2022,Q1,0.617,36
Nyandarua,Nyandarua Sub-County Hospital,2022-03-01,0.1687,4075.8,82,40,0.5122,2022,Q1,0.4878,42
Nyandarua,Nyandarua Sub-County Hospital,2022-04-01,0.1687,4075.8,92,50,0.4565,2022,Q2,0.5435,42
Nyandarua,Nyandarua Sub-County Hospital,2022-05-01,0.1687,4075.8,85,31,0.6353,2022,Q2,0.3647,54
Nyandarua,Nyandarua Sub-County Hospital,2022-06-01,0.1687,4075.8,88,66,0.25,2022,Q2,0.75,22
Nyandarua,Nyandarua Sub-County Hospital,2022-07-01,0.1687,4075.8,77,36,0.5325,2022,Q3,0.4675,41
Nyandarua,Nyandarua Sub-County Hospital,2022-08-01,0.1687,4075.8,66,27,0.5909,2022,Q3,0.4091,39
Nyandarua,Nyandarua Sub-County Hospital,2022-09-01,0.1687,4075.8,69,29,0.5797,2022,Q3,0.4203,40
Nyandarua,Nyandarua Sub-County Hospital,2022-10-01,0.1687,4075.8,81,64,0.2099,2022,Q4,0.7901,17
Nyandarua,Nyandarua Sub-County Hospital,2022-11-01,0.1687,4075.8,92,44,0.5217,2022,Q4,0.4783,48
Nyandarua,Nyandarua Sub-County Hospital,2022-12-01,0.1687,4075.8,82,32,0.6098,2022,Q4,0.3902,50
Nyandarua,Nyandarua Sub-County Hospital,2023-01-01,0.1687,4075.8,90,57,0.3667,2023,Q1,0.6333,33
Nyandarua,Nyandarua Sub-County Hospital,2023-02-01,0.1687,4075.8,66,26,0.6061,2023,Q1,0.3939,40
Nyandarua,Nyandarua Sub-County Hospital,2023-03-01,0.1687,4075.8,91,52,0.4286,2023,Q1,0.5714,39
Nyandarua,Nyandarua Sub-County Hospital,2023-04-01,0.1687,4075.8,83,50,0.3976,2023,Q2,0.6024,33
Nyandarua,Nyandarua Sub-County Hospital,2023-05-01,0.1687,4075.8,88,44,0.5,2023,Q2,0.5,44
Nyandarua,Nyandarua Sub-County Hospital,2023-06-01,0.1687,4075.8,86,39,0.5465,2023,Q2,0.4535,47
Nyandarua,Nyandarua Sub-County Hospital,2023-07-01,0.1687,4075.8,69,44,0.3623,2023,Q3,0.6377,25
Nyandarua,Nyandarua Sub-County Hospital,2023-08-01,0.1687,4075.8,86,53,0.3837,2023,Q3,0.6163,33
Nyandarua,Nyandarua Sub-County Hospital,2023-09-01,0.1687,4075.8,73,26,0.6438,2023,Q3,0.3562,47
Nyandarua,Nyandarua Sub-County Hospital,2023-10-01,0.1687,4075.8,79,51,0.3544,2023,Q4,0.6456,28
Nyandarua,Nyandarua Sub-County Hospital,2023-11-01,0.1687,4075.8,77,25,0.6753,2023,Q4,0.3247,52
Nyandarua,Nyandarua Sub-County Hospital,2023-12-01,0.1687,4075.8,86,33,0.6163,2023,Q4,0.3837,53
Nyandarua,Nyandarua Health Centre A,2022-01-01,0.1687,4075.8,72,42,0.4167,2022,Q1,0.5833,30
Nyandarua,Nyandarua Health Centre A,2022-02-01,0.1687,4075.8,79,41,0.481,2022,Q1,0.519,38
Nyandarua,Nyandarua Health Centre A,2022-03-01,0.1687,4075.8,65,36,0.4462,2022,Q1,0.5538,29
Nyandarua,Nyandarua Health Centre A,2022-04-01,0.1687,4075.8,68,35,0.4853,2022,Q2,0.5147,33
Nyandarua,Nyandarua Health Centre A,2022-05-01,0.1687,4075.8,72,27,0.625,2022,Q2,0.375,45
Nyandarua,Nyandarua Health Centre A,2022-06-01,0.1687,4075.8,51,15,0.7059,2022,Q2,0.2941,36
Nyandarua,Nyandarua Health Centre A,2022-07-01,0.1687,4075.8,67,38,0.4328,2022,Q3,0.5672,29
Nyandarua,Nyandarua Health Centre A,2022-08-01,0.1687,4075.8,39,27,0.3077,2022,Q3,0.6923,12
Nyandarua,Nyandarua Health Centre A,2022-09-01,0.1687,4075.8,40,30,0.25,2022,Q3,0.75,10
Nyandarua,Nyandarua Health Centre A,2022-10-01,0.1687,4075.8,58,31,0.4655,2022,Q4,0.5345,27
Nyandarua,Nyandarua Health Centre A,2022-11-01,0.1687,4075.8,63,43,0.3175,2022,Q4,0.6825,20
Nyandarua,Nyandarua Health Centre A,2022-12-01,0.1687,4075.8,55,23,0.5818,2022,Q4,0.4182,32
Nyandarua,Nyandarua Health Centre A,2023-01-01,0.1687,4075.8,56,18,0.6786,2023,Q1,0.3214,38
Nyandarua,Nyandarua Health Centre A,2023-02-01,0.1687,4075.8,77,35,0.5455,2023,Q1,0.4545,42
Nyandarua,Nyandarua Health Centre A,2023-03-01,0.1687,4075.8,52,24,0.5385,2023,Q1,0.4615,28
Nyandarua,Nyandarua Health Centre A,2023-04-01,0.1687,4075.8,76,41,0.4605,2023,Q2,0.5395,35
Nyandarua,Nyandarua Health Centre A,2023-05-01,0.1687,4075.8,61,37,0.3934,2023,Q2,0.6066,24
Nyandarua,Nyandarua Health Centre A,2023-06-01,0.1687,4075.8,60,37,0.3833,2023,Q2,0.6167,23
Nyandarua,Nyandarua Health Centre A,2023-07-01,0.1687,4075.8,58,22,0.6207,2023,Q3,0.3793,36
Nyandarua,Nyandarua Health Centre A,2023-08-01,0.1687,4075.8,52,21,0.5962,2023,Q3,0.4038,31
Nyandarua,Nyandarua Health Centre A,2023-09-01,0.1687,4075.8,59,37,0.3729,2023,Q3,0.6271,22
Nyandarua,Nyandarua Health Centre A,2023-10-01,0.1687,4075.8,66,40,0.3939,2023,Q4,0.6061,26
Nyandarua,Nyandarua Health Centre A,2023-11-01,0.1687,4075.8,64,35,0.4531,2023,Q4,0.5469,29
Nyandarua,Nyandarua Health Centre A,2023-12-01,0.1687,4075.8,62,34,0.4516,2023,Q4,0.5484,28
Nyandarua,Nyandarua Health Centre B,2022-01-01,0.1687,4075.8,66,39,0.4091,2022,Q1,0.5909,27
Nyandarua,Nyandarua Health Centre B,2022-02-01,0.1687,4075.8,61,39,0.3607,2022,Q1,0.6393,22
Nyandarua,Nyandarua Health Centre B,2022-03-01,0.1687,4075.8,55,20,0.6364,2022,Q1,0.3636,35
Nyandarua,Nyandarua Health Centre B,2022-04-01,0.1687,4075.8,62,32,0.4839,2022,Q2,0.5161,30
Nyandarua,Nyandarua Health Centre B,2022-05-01,0.1687,4075.8,59,29,0.5085,2022,Q2,0.4915,30
Nyandarua,Nyandarua Health Centre B,2022-06-01,0.1687,4075.8,37,25,0.3243,2022,Q2,0.6757,12
Nyandarua,Nyandarua Health Centre B,2022-07-01,0.1687,4075.8,56,18,0.6786,2022,Q3,0.3214,38
Nyandarua,Nyandarua Health Centre B,2022-08-01,0.1687,4075.8,45,26,0.4222,2022,Q3,0.5778,19
Nyandarua,Nyandarua Health Centre B,2022-09-01,0.1687,4075.8,53,22,0.5849,2022,Q3,0.4151,31
Nyandarua,Nyandarua Health Centre B,2022-10-01,0.1687,4075.8,44,15,0.6591,2022,Q4,0.3409,29
Nyandarua,Nyandarua Health Centre B,2022-11-01,0.1687,4075.8,56,39,0.3036,2022,Q4,0.6964,17
Nyandarua,Nyandarua Health Centre B,2022-12-01,0.1687,4075.8,63,44,0.3016,2022,Q4,0.6984,19
Nyandarua,Nyandarua Health Centre B,2023-01-01,0.1687,4075.8,68,43,0.3676,2023,Q1,0.6324,25
Nyandarua,Nyandarua Health Centre B,2023-02-01,0.1687,4075.8,50,37,0.26,2023,Q1,0.74,13
Nyandarua,Nyandarua Health Centre B,2023-03-01,0.1687,4075.8,62,21,0.6613,2023,Q1,0.3387,41
Nyandarua,Nyandarua Health Centre B,2023-04-01,0.1687,4075.8,46,19,0.587,2023,Q2,0.413,27
Nyandarua,Nyandarua Health Centre B,2023-05-01,0.1687,4075.8,50,18,0.64,2023,Q2,0.36,32
Nyandarua,Nyandarua Health Centre B,2023-06-01,0.1687,4075.8,67,27,0.597,2023,Q2,0.403,40
Nyandarua,Nyandarua Health Centre B,2023-07-01,0.1687,4075.8,50,21,0.58,2023,Q3,0.42,29
Nyandarua,Nyandarua Health Centre B,2023-08-01,0.1687,4075.8,49,23,0.5306,2023,Q3,0.4694,26
Nyandarua,Nyandarua Health Centre B,2023-09-01,0.1687,4075.8,62,38,0.3871,2023,Q3,0.6129,24
Nyandarua,Nyandarua Health Centre B,2023-10-01,0.1687,4075.8,45,20,0.5556,2023,Q4,0.4444,25
Nyandarua,Nyandarua Health Centre B,2023-11-01,0.1687,4075.8,62,27,0.5645,2023,Q4,0.4355,35
Nyandarua,Nyandarua Health Centre B,2023-12-01,0.1687,4075.8,54,23,0.5741,2023,Q4,0.4259,31
Nyandarua,Nyandarua Community Dispensary,2022-01-01,0.1687,4075.8,74,22,0.7027,2022,Q1,0.2973,52
Nyandarua,Nyandarua Community Dispensary,2022-02-01,0.1687,4075.8,89,40,0.5506,2022,Q1,0.4494,49
Nyandarua,Nyandarua Community Dispensary,2022-03-01,0.1687,4075.8,104,55,0.4712,2022,Q1,0.5288,49
Nyandarua,Nyandarua Community Dispensary,2022-04-01,0.1687,4075.8,90,28,0.6889,2022,Q2,0.3111,62
